code,meaning,warehouse_row_count,warehouse_patient_count,candidate_origins,amyloid_tier,amyloid_signal_categories,review_bucket,suggested_atom_ids,suggested_atom_names,suggestion_scores,audit_flags
O98.012,"Tuberculosis complicating pregnancy, second trimester",16,2,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
O98.013,"Tuberculosis complicating pregnancy, third trimester",13,2,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
Q39.3,Congenital stenosis and stricture of esophagus,2,2,SUPPLIED_895_LIST,,Musculoskeletal / ATTR prodrome,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
Q42.9,"Congenital absence, atresia and stenosis of large intestine, part unspecified",52,2,SUPPLIED_895_LIST,,Musculoskeletal / ATTR prodrome,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
A15.4,Tuberculosis of intrathoracic lymph nodes,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
A17.89,Other tuberculosis of nervous system,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
A18.84,Tuberculosis of heart,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
E09.43,Drug or chemical induced diabetes mellitus with neurological complications with diabetic autonomic (poly)neuropathy,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Neurologic / autonomic signals,ALTERNATIVE_OR_GUARDRAIL_REVIEW,diabetes,diabetes,"diabetes:8.0(phrase;tokens=diabete,diabetic,mellitu)",EXPLICIT_ALTERNATIVE_ETIOLOGY
E13.41,Other specified diabetes mellitus with diabetic mononeuropathy,1,1,SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,,Neurologic / autonomic signals,ALTERNATIVE_OR_GUARDRAIL_REVIEW,diabetes,diabetes,"diabetes:8.0(phrase;tokens=diabete,diabetic,mellitu)",EXPLICIT_ALTERNATIVE_ETIOLOGY
H05.023,Osteomyelitis of bilateral orbits,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
H05.029,Osteomyelitis of unspecified orbit,30,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
K51.814,Other ulcerative colitis with abscess,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,ibd_inflammatory_driver,Inflammatory bowel disease,"ibd_inflammatory_driver:7.0(phrase;tokens=coliti,ulcerative)",AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
K70.41,Alcoholic hepatic failure with coma,6,1,SUPPLIED_895_LIST,,GI / hepatobiliary signals,ALTERNATIVE_OR_GUARDRAIL_REVIEW,,,,EXPLICIT_ALTERNATIVE_ETIOLOGY
M05.241,Rheumatoid vasculitis with rheumatoid arthritis of right hand,7,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:8.0(phrase;tokens=arthriti,rheumatoid,vasculiti) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.379,Rheumatoid heart disease with rheumatoid arthritis of unspecified ankle and foot,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.471,Rheumatoid myopathy with rheumatoid arthritis of right ankle and foot,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.541,Rheumatoid polyneuropathy with rheumatoid arthritis of right hand,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Neurologic / autonomic signals | Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.662,Rheumatoid arthritis of left knee with involvement of other organs and systems,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.739,Rheumatoid arthritis with rheumatoid factor of unspecified wrist without organ or systems involvement,7,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.812,Other rheumatoid arthritis with rheumatoid factor of left shoulder,7,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.842,Other rheumatoid arthritis with rheumatoid factor of left hand,5,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.851,Other rheumatoid arthritis with rheumatoid factor of right hip,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.852,Other rheumatoid arthritis with rheumatoid factor of left hip,4,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.861,Other rheumatoid arthritis with rheumatoid factor of right knee,7,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M05.862,Other rheumatoid arthritis with rheumatoid factor of left knee,1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.011,"Rheumatoid arthritis without rheumatoid factor, right shoulder",30,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.019,"Rheumatoid arthritis without rheumatoid factor, unspecified shoulder",2,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.021,"Rheumatoid arthritis without rheumatoid factor, right elbow",1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.032,"Rheumatoid arthritis without rheumatoid factor, left wrist",9,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.072,"Rheumatoid arthritis without rheumatoid factor, left ankle and foot",1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.079,"Rheumatoid arthritis without rheumatoid factor, unspecified ankle and foot",1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.811,"Other specified rheumatoid arthritis, right shoulder",1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.812,"Other specified rheumatoid arthritis, left shoulder",7,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.832,"Other specified rheumatoid arthritis, left wrist",1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.851,"Other specified rheumatoid arthritis, right hip",3,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.879,"Other specified rheumatoid arthritis, unspecified ankle and foot",27,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.88,"Other specified rheumatoid arthritis, vertebrae",1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M06.8A,"Other specified rheumatoid arthritis, other specified site",7,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M08.021,"Unspecified juvenile rheumatoid arthritis, right elbow",15,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M08.042,"Unspecified juvenile rheumatoid arthritis, left hand",6,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M08.071,"Unspecified juvenile rheumatoid arthritis, right ankle and foot",11,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M08.079,"Unspecified juvenile rheumatoid arthritis, unspecified ankle and foot",8,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M08.08,"Unspecified juvenile rheumatoid arthritis, vertebrae",6,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M08.0A,"Unspecified juvenile rheumatoid arthritis, other specified site",8,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:7.0(phrase;tokens=arthriti,rheumatoid) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M08.269,"Juvenile rheumatoid arthritis with systemic onset, unspecified knee",1,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:8.0(phrase;tokens=arthriti,rheumatoid,systemic) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M08.29,"Juvenile rheumatoid arthritis with systemic onset, multiple sites",2,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:8.0(phrase;tokens=arthriti,rheumatoid,systemic) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
M08.2A,"Juvenile rheumatoid arthritis with systemic onset, other specified site",3,1,SUPPLIED_465_LIST | SUPPLIED_895_LIST | ATOM_PHRASE_MATCH,Tier 3 — Organ-context signals (nonspecific alone),Inflammatory / AA pathway,ALTERNATIVE_OR_GUARDRAIL_REVIEW,autoimmune_disease | chronic_inflammatory_arthritis,Chronic inflammatory joint disease | autoimmune disease,"autoimmune_disease:8.0(phrase;tokens=arthriti,rheumatoid,systemic) | chronic_inflammatory_arthritis:7.0(phrase;tokens=arthriti,rheumatoid)",EXPLICIT_ALTERNATIVE_ETIOLOGY | AA_PATHWAY_NOT_ATTR_POSITIVE_EVIDENCE
